Step,Scaffold,SMILES,bioactivity,raw_bioactivity,total_score,ID
42.0,c1ccc(C2CCC(N3CCNCC3)CC2)cc1,OCCOCCN1CCN(C2CCC(c3ccccc3)CC2)CC1,0.5,0.5,0.5,fine-tune predictive component_413
97.0,c1ccc(CN2CCN(C3CCCCC3)CC2)cc1,CN(C)CC(c1ccc(F)cc1)N1CCN(C2CCCCC2)CC1,0.5,0.5,0.5,fine-tune predictive component_414
52.0,O=C(c1ccccc1N1CCNCC1)N1CCN(C2CC2)CC1,CN1CCN(c2ccc([N+](=O)[O-])cc2C(=O)N2CCN(C3CC3)CC2)CC1,0.5,0.5,0.5,fine-tune predictive component_415
52.0,O=S(=O)(NCCN1CCCC1Cc1cccs1)c1ccoc1,COC(=O)c1c(C)oc(C)c1S(=O)(=O)NCCN1CCCC1Cc1cccs1,0.5,0.5,0.5,fine-tune predictive component_416
42.0,S=C(Nc1ccccc1)NC1CCC(N2CCN(c3ccccc3)CC2)CC1,N#Cc1ccc(NC(=S)NC2CCC(N3CCN(c4ccccc4OCCF)CC3)CC2)cc1C(F)(F)F,0.5,0.5,0.5,fine-tune predictive component_417
43.0,O=C(NCCN(CCCNC(=O)c1cc(-c2cc3ccccc3oc2=O)[nH]n1)CCNC(=O)c1cn(CCCNC(=O)C2CCCC2)c2ccccc12)c1ccccc1,CCCCCCC1(OC(C)=O)CCCC1C(=O)NCCCn1c(C)c(C(=O)NCCN(CCCNC(=O)c2cc(-c3cc4cccc(C)c4oc3=O)[nH]n2)CCNC(=O)c2ccc(OC)cc2OC)c2ccccc21,0.5,0.5,0.5,fine-tune predictive component_418
52.0,O=C(NCC1CCC2CCN1CN2Cc1ccccc1)c1ccccc1,COc1cc(N)c(Cl)cc1C(=O)NCC1CCC2CCN1CN2Cc1ccccc1Cl,0.5,0.5,0.5,fine-tune predictive component_419
51.0,C1CCC(N2CCN(C3CCCCC3)CC2)CC1,CC1CC(N2CCN(C3CCCCC3)CC2)CC(O)C1O,0.5,0.5,0.5,fine-tune predictive component_420
43.0,c1ccc(-c2n[nH]cc2-c2ccc3nc(NC4CCOc5ccccc54)cn3n2)cc1,Cn1cc(-c2ccc3nc(NC4c5ccccc5OCC4O)cn3n2)c(-c2ccc(F)cc2)n1,0.5,0.5,0.5,fine-tune predictive component_421
98.0,O=C1NCN(c2ccccc2)C12CCN1CCC1CC(c1ccccc1)c1ccccc12,Cc1cccc(N2CNC(=O)C23CCN2CCC2CC(c2ccc(F)cc2)c2cc(Cl)ccc23)c1,0.5,0.5,0.5,fine-tune predictive component_422
97.0,C1=CN(C2CC(c3ccccc3)c3ccccc32)CCc2ccccc21,COC(=O)C1=C(C(=O)OC)N(C2CC(c3ccc(F)cc3)c3ccc(N(C)C)cc32)CCc2ccccc21,0.5,0.5,0.5,fine-tune predictive component_423
51.0,O=C(NC1CCNCC1)c1ccc(N=c2nc(Oc3cccc(C(=O)N4CCN(C5CC5)CC4)c3)cc[nH]2)cc1,COc1cc(C(=O)NC2CCN(C)CC2)ccc1N=c1nc(Oc2cc(C(=O)N3CCN(C4CC4)CC3)cc(N(C)C)c2)c(C(F)(F)F)c[nH]1,0.5,0.5,0.5,fine-tune predictive component_424
97.0,c1cc(N2CCN(C3CCN4C(CCCC5CCCN5)CC4C3)CC2)c2ncsc2c1,C=CCN1CCCC1C(O)C(N)C(CCC)C1CC2CC(N3CCN(c4cccc5scnc45)CC3)CC(C)N21,0.5,0.5,0.5,fine-tune predictive component_425
49.0,O=S(=O)(c1ccc(-c2ccc3nc(=NC4CCOCC4)[nH]cc3c2)cc1)n1cccn1,Cc1cc(-c2ccc(S(=O)(=O)n3cccn3)cc2)cc2c[nH]c(=NC3CCOCC3)nc12,0.5,0.5,0.5,fine-tune predictive component_426
48.0,O=C(COc1ccccc1)Nc1ccc(C(=O)N2CCN(C3CCC3)CC2)s1,CCOC(=O)c1c(NC(=O)COc2ccccc2)sc(C(=O)N2CCN(C3CCC3)CC2)c1CC,0.5,0.5,0.5,fine-tune predictive component_427
48.0,O=C1CCc2cc(C(=O)N3CCN(C4CC4)CC3)ccc2N1,O=C1CCc2cc(C(=O)N3CCN(C4CC4)CC3)ccc2N1,0.5,0.5,0.5,fine-tune predictive component_428
98.0,O=C(c1cnc2n1CCOc1ccccc1-2)N1CCN(C2CC2)CC1,CC(C)(O)C#Cc1cc2c(cc1F)OCCn1c-2nc(OCC(F)(F)F)c1C(=O)N1CCN(C2CC2)CC1,0.5,0.5,0.5,fine-tune predictive component_429
98.0,O=C1Nc2ccccc2C(c2ccccc2)NC1CCCN1CCNCC1,CN1C(=O)C(CCCN2CCN(CCO)CC2)NC(c2ccccc2)c2cc(Cl)ccc21,0.5,0.5,0.5,fine-tune predictive component_430
53.0,c1ccc(COC2CCC(N3CCN(Cc4ccccc4)CC3)CC2c2ccccc2)cc1,CC(OC1CCC(N2CCN(Cc3ccc(F)cc3)CC2)CC1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,0.5,0.5,0.5,fine-tune predictive component_431
54.0,N=c1[nH]cc(C(=O)N2CCN(C3CC3)CC2)s1,CCc1[nH]c(=NC)sc1C(=O)N1CCN(C2CC2)CC1,0.5,0.5,0.5,fine-tune predictive component_432
60.0,c1ccc(N2CCN(C3CCCCC3)CC2)cc1,CC(C)C1CCC(N2CCN(c3c(Cl)cccc3C#N)CC2)CC1,0.5,0.5,0.5,fine-tune predictive component_433
54.0,O=C(CC1C(=O)NCCN1C(=O)CCN1CCN(c2ccccc2)CC1)NCC1CCCN1Cc1ccccc1,COc1ccccc1N1CCN(CCC(=O)N2CCNC(=O)C2CC(=O)NCC2CCCN2Cc2ccc(C)cc2)CC1,0.5,0.5,0.5,fine-tune predictive component_434
97.0,O=c1[nH]c(N2CCN(C3CC3)CC2)nc2[nH]cnc12,Cn1c(N2CCN(C3CC3)CC2)nc2c(ncn2CC(=O)O)c1=O,0.5,0.5,0.5,fine-tune predictive component_435
59.0,c1ccc(C(CN2CCN(C3c4ccccc4-c4ccccc43)CC2)Cn2cccn2)cc1,OC(CN1CCN(C2c3ccccc3-c3ccccc32)CC1)(Cn1cc(Br)cn1)c1ccc(F)cc1F,0.5,0.5,0.5,fine-tune predictive component_436
59.0,c1ccn2cc(CC3CC(OCCC4CCCCC4)CN3)nc2c1,CCCCN1CC(OCCC2CCCCC2)CC1Cc1cn2ccccc2n1,0.5,0.5,0.5,fine-tune predictive component_437
97.0,O=C(CN1C(=O)C=CC1=O)N1CCN(C2c3ccccc3Cc3ccccc32)CC1,O=C(CN1C(=O)C=CC1=O)N1CCN(C2c3ccccc3Cc3ccccc32)CC1,0.5,0.5,0.5,fine-tune predictive component_438
98.0,O=C(c1cccc(-c2cccc(-c3nc4cc(-c5ncn[nH]5)ccc4[nH]3)c2)c1)N1CCN(C2CCNCC2)CC1,Cc1ccc(-c2nc3cc(-c4nc(C(C)C)n[nH]4)ccc3[nH]2)cc1-c1cccc(C(=O)N2CCN(C3CCN(C(=O)NCCC(C)C)CC3)CC2)c1,0.5,0.5,0.5,fine-tune predictive component_439
59.0,O=C(c1nc(C2CC2)c[nH]c1=Nc1ccccc1)N1CCN(C2CCOCC2)CC1,O=C(c1nc(C2CC2)c[nH]c1=Nc1ccc(F)cc1F)N1CCN(C2CCOCC2)CC1,0.5,0.5,0.5,fine-tune predictive component_440
97.0,c1ccc2c(c1)CCC(N1CCN(C3CCC3)CC1)C2,COc1ccc2c(c1)CCC(N1CCN(C3CCC3)CC1)C2,0.5,0.5,0.5,fine-tune predictive component_441
97.0,c1ccc(C(c2cnoc2)N2CCN(C3CCC3)CC2)cc1,Cc1noc(C)c1C(c1ccc(C(F)(F)F)cc1)N1CCN(C2CCC2)CC1,0.5,0.5,0.5,fine-tune predictive component_442
58.0,c1ccc(N2CCN(CCC3CCCc4ccccc43)CC2)cc1,COc1ccc2c(c1)CCCC2CCN1CCN(c2ccccc2OC)CC1,0.5,0.5,0.5,fine-tune predictive component_443
97.0,O=C(Cn1cc[nH]c(=NCCc2ccccc2)c1=O)N1CCN(C2CCCCC2)CC1,COc1cc(CCN=c2[nH]cc(C)n(CC(=O)N3CCN(C4CCCCC4)CC3)c2=O)cc(OC)c1,0.5,0.5,0.5,fine-tune predictive component_444
57.0,O=C(c1cccc(C(CCN2CCCCC2)N=c2[nH]cnc3c2ncn3C2CCCO2)c1)N1CCCCC1,CNC(=O)C1OC(n2cnc3c(=NC(CCN4CCCCC4)c4cc(C(=O)N5CCCCC5)ccc4OC)[nH]cnc32)C(O)C1O,0.5,0.5,0.5,fine-tune predictive component_445
97.0,O=C(c1cc(-n2cccc2)n(-c2ccccc2)n1)N1CCN(C2CCCCC2)CC1,Cc1c(C(=O)N2CCN(C3CCCCC3)CC2)nn(-c2ccc(Cl)cc2Cl)c1-n1cccc1,0.5,0.5,0.5,fine-tune predictive component_446
57.0,C=C1CC(N2CCN(Cc3ccccn3)CC2)C(=Cc2ccc3c(c2)OCO3)C1=O,CC(C)C=C1CC(N2CCN(Cc3ccccn3)CC2)C(=Cc2ccc3c(c2)OCO3)C1=O,0.5,0.5,0.5,fine-tune predictive component_447
56.0,O=C(C1CCOCC1)N1CCN(C2CC2)CC12CCc1cnccc12,O=C(C1CCOCC1)N1CCN(C2CC2)CC12CCc1cnc(C(F)(F)F)cc12,0.5,0.5,0.5,fine-tune predictive component_448
56.0,c1ccc2sc(N3CCN(C4CCCCC4)CC3)nc2c1,Nc1ccc2nc(N3CCN(C4CCCCC4)CC3)sc2c1,0.5,0.5,0.5,fine-tune predictive component_449
42.0,c1ccc(CC2(c3ccccc3)CCNCC2)cc1,CC1(C)CN(CCO)CCC1(Cc1ccc(F)cc1)c1cccc(O)c1,0.5,0.5,0.5,fine-tune predictive component_450
56.0,O=C(c1ccc(-n2cccn2)cc1)N1CCC(C2=CCCCC2)(N2CCN(C3CC3)CC2)CC1,COc1cc(C(=O)N2CCC(C3=CCCCC3)(N3CCN(C4CC4)CC3)CC2)ccc1-n1cc(C)cn1,0.5,0.5,0.5,fine-tune predictive component_451
98.0,O=S(=O)(NCC1CCCN1CC1CCCCC1)c1ccc(-c2ccccc2)cc1,Cc1cc(-c2ccc(F)cc2)cc(C)c1S(=O)(=O)NCC1CCCN1CC1CCCCC1,0.5,0.5,0.5,fine-tune predictive component_452
95.0,N=c1[nH]cnc2c1c(-c1cc3c(s1)C(=O)CCC3)nn2C1CCC(N2CCNCC2)CC1,CN1CCN(C2CCC(n3nc(-c4cc5c(s4)C(=O)CC(C)(C)C5)c4c(=N)[nH]cnc43)CC2)CC1,0.5,0.5,0.5,fine-tune predictive component_453
32.0,O=C1C=CC(=O)N1CCCN1CCN(C2CCC2)CC1,O=C1C=CC(=O)N1CC(O)CN1CCN(C2CCC2)CC1,0.5,0.5,0.5,fine-tune predictive component_454
99.0,O=C1CCc2ccc(OCCCCN3CCN(CCCOC4=CC=C5CC(C4)C(N4CCCCC4)CC5c4ccccc4)C3)cc2N1,O=C1CCc2ccc(OCCCCN3CCN(CCCOc4ccc5CC(C4)C(N4CCCCC4)CC5c4ccc(F)cc4)c3)cc2N1,0.5,0.5,0.5,fine-tune predictive component_455
78.0,O=C(c1ccc(OCc2ccccc2)nc1)N1CCN(C2CCCCCC2)CC1,O=C(c1cnc(OCc2ccccc2C(F)(F)F)c(Cl)c1)N1CCN(C2CCCCCC2)CC1,0.5,0.5,0.5,fine-tune predictive component_456
78.0,O=C(c1ccc(N2CCN(C3c4ccccc4CCc4ccccc43)CC2)nc1)N1CCN(c2ccc(N3CCOCC3)nn2)CC1,O=C(c1cnc(N2CCN(C3c4ccccc4CCc4ccccc43)CC2)c(Cl)c1)N1CCN(c2ccc(N3CCOCC3)nn2)CC1,0.5,0.5,0.5,fine-tune predictive component_457
78.0,c1nc(N2CCNCC2)cc(N2CCN(C3CC3)CC2)n1,c1nc(N2CCNCC2)cc(N2CCN(C3CC3)CC2)n1,0.5,0.5,0.5,fine-tune predictive component_458
78.0,O=C1c2cccnc2NC(N2CCN(C3CC3)CC2)N1c1ccc2nc[nH]c2c1,CCCc1nc2cc(Cl)c(N3C(=O)c4cc(Br)cnc4NC3N3CCN(C4CC4)CC3)cc2n1CCNCCO,0.5,0.5,0.5,fine-tune predictive component_459
94.0,O=c1cc[nH]c2cc(N3CCN(C4CC4)CC3)c(OC3CNCCO3)cc12,CC(C)n1cc(C(=O)O)c(=O)c2cc(OC3CNCCO3)c(N3CCN(C4CC4)CC3)cc21,0.5,0.5,0.5,fine-tune predictive component_460
78.0,c1cc(C2CCC3C2CCC2C4CCCC(OC5CCCCO5)C4CCC32)co1,CC12CCC3C(CCC4C(OC5CCCCO5)C(O)CCC43C=O)C1(O)CCC2c1coc(O)c1,0.5,0.5,0.5,fine-tune predictive component_461
99.0,c1ncn(C2CCC(N3CCN(C4CC4)CC3)C2)n1,Cc1nc(C)n(C2CCC(N3CCN(C4CC4)CC3)C2)n1,0.5,0.5,0.5,fine-tune predictive component_462
78.0,O=C(Nc1cn(CC(=O)N2CCC(N3CCN(c4ccccc4)CC3)CC2)nc1-c1ccccc1)c1cnn2cccnc12,COc1ccccc1N1CCN(C2CCN(C(=O)Cn3cc(NC(=O)c4cnn5cccnc45)c(-c4cc(Cl)ccc4OC(F)F)n3)CC2)CC1,0.5,0.5,0.5,fine-tune predictive component_463
94.0,c1ccc2nc(N3CCN(C4CCC4)CC3)c(N3CCCC3)nc2c1,NC1CCN(c2nc3ccccc3nc2N2CCN(C3CCC3)CC2)C1,0.5,0.5,0.5,fine-tune predictive component_464
78.0,O=S(=O)(CC1CCC(Nc2ncnc3[nH]ccc23)CC1)N1CCN(C2CC2)CC1,CN(c1ncnc2[nH]ccc12)C1CCC(CS(=O)(=O)N2CCN(C3CC3)CC2)CC1,0.5,0.5,0.5,fine-tune predictive component_465
78.0,S=c1oc(Cc2cccs2)nn1CN1CCN(C2CCCCC2)CC1,S=c1oc(Cc2cccs2)nn1CN1CCN(C2CCCCC2)CC1,0.5,0.5,0.5,fine-tune predictive component_466
94.0,N=C(c1ccccc1)c1cnnc(N2CCN(C3CCCCC3)CC2)c1,COC(=O)NN=C(c1ccc(C(C)(C)C)cc1)c1cnnc(N2CCN(C3CCCCC3)CC2)c1,0.5,0.5,0.5,fine-tune predictive component_467
77.0,O=C(c1cc2n(n1)CCC(c1cccs1)N2)N1CCN(C2CCCC2)CC1,O=C(c1cc2n(n1)CCC(c1cccs1)N2)N1CCN(C2CCCC2)CC1,0.5,0.5,0.5,fine-tune predictive component_468
77.0,O=C(C1CCCN(C2CCCC2)C1)N1CCN(C2CCCCCCC2)CC1,O=C(C1CCCN(C2CCCC2)C1)N1CCN(C2CCCCCCC2)CC1,0.5,0.5,0.5,fine-tune predictive component_469
94.0,O=C(CCCN1CCN(C2CCCCC2)CC1)NCCCCCN1CCN(C2CC(c3ccccc3)C2)CC1,O=C(CCCN1CCN(C2CCCCC2)CC1)NCCCCCN1CCN(C2CC(c3cccc(F)c3)C2)CC1,0.5,0.5,0.5,fine-tune predictive component_470
77.0,O=C(c1cc[nH]c(=O)c1)N1CCC(N2CCN(Cc3ccccc3)CC2)CC1,CC(c1ccc(C(F)(F)F)cc1)N1CCN(C2CCN(C(=O)c3ccn(C)c(=O)c3)CC2)CC1,0.5,0.5,0.5,fine-tune predictive component_471
76.0,c1ccc2c(C3CC(N4CCN(C5CCNCC5)CC4)C3)csc2c1,CC(C)C(N1CCC(N2CCN(C3CC(c4csc5ccc(C#N)cc45)C3)CC2)CC1)C(C)(C)C,0.5,0.5,0.5,fine-tune predictive component_472
78.0,O=C1CCC2=C(C1)C(C(=O)N1CCN(C3CCCCC3)CC1)CCC2,CC1(C)CC2=C(CC1=O)C(C)(C(=O)N1CCN(C3CCCCC3)CC1)CCC2,0.5,0.5,0.5,fine-tune predictive component_473
78.0,O=S(=O)(C1CC1)N(c1ccccc1)C1CCC(N2CCN(c3ccccc3)CC2)CC1,CCOc1cc(C(C)=O)ccc1N1CCN(C2CCC(N(c3ccccc3OC)S(=O)(=O)C3CC3)CC2)CC1,0.5,0.5,0.5,fine-tune predictive component_474
94.0,O=S(=O)(Cc1ccccc1)N1CCN(C2CCCCC2)CC1,O=S(=O)(Cc1ccc(F)cc1)N1CCN(C2CCCCC2)CC1,0.5,0.5,0.5,fine-tune predictive component_475
80.0,N=c1[nH]ccn2c(C3CCC(N4CCNCC4)CC3)nc(-c3ccc(Oc4ccccc4)cc3)c12,CN1CCN(C2CCC(c3nc(-c4ccc(Oc5ccccc5)cc4)c4c(=N)[nH]ccn34)CC2)CC1,0.5,0.5,0.5,fine-tune predictive component_476
94.0,O=c1ccc2ccc(N3CCN(C4CC4)CC3)cc2[nH]1,O=C(O)c1cc(=O)[nH]c2cc(N3CCN(C4CC4)CC3)ccc12,0.5,0.5,0.5,fine-tune predictive component_477
99.0,O=C(Nc1cn2nc(N3CCCC3c3ccccc3)ccc2n1)c1cn[nH]c1,Cn1cc(C(=O)Nc2cn3nc(N4CCCC4c4cccc(F)c4F)ccc3n2)cn1,0.5,0.5,0.5,fine-tune predictive component_478
94.0,O=C(c1c(-c2ccccc2)c(C2CCCCC2)n2c1CNCC2)N1CCN(C2CC2)CC1,COc1ccc(-c2c(C(=O)N3CCN(C4CC4)CC3)c3n(c2C2CCCCC2)CCN(CCN(C)C)C3(C)C)cc1,0.5,0.5,0.5,fine-tune predictive component_479
81.0,O=C(c1c[nH]nc1CN1CCC(N2CCCC2)CC1)N1CCN(C2CC2)CC1,Cc1c(C(=O)N2CCN(C3CC3)CC2)c(CN2CCC(N3CCCC3)CC2)nn1C(C)C,0.5,0.5,0.5,fine-tune predictive component_480
81.0,c1ccc(-c2ccc3ncnc(N4CCN(C5CC5)CC4)c3c2)cc1,Cc1ccc(F)cc1-c1ccc2ncnc(N3CCN(C4CC4)CC3)c2c1,0.5,0.5,0.5,fine-tune predictive component_481
80.0,O=C(CSc1nncs1)Nc1ccc2c(c1)C(=O)N(CC1CCCN1)CC2,CCC(Sc1nnc(C)s1)C(=O)Nc1ccc2c(c1)C(=O)N(CC1CCCN1CC)CC2,0.5,0.5,0.5,fine-tune predictive component_482
80.0,O=C1NC=NC12Cc1cc(N3CCN(C4CC4)CC3)ccc1C2=O,CN1C(=O)C2(Cc3cc(N4CCN(C5CC5)CC4)ccc3C2=O)N=C1N,0.5,0.5,0.5,fine-tune predictive component_483
1.0,O=S(=O)(c1ccccc1)N1Cc2c(-c3ccccc3)n[nH]c2CC1C1CCCN1,COc1ccc(-c2n[nH]c3c2CN(S(=O)(=O)c2ccc(C)cc2)C(C2CCCN2C)C3)cc1,0.5,0.5,0.5,fine-tune predictive component_484
79.0,c1csc(CN=c2cc(N3CCC(N4CCNCC4)CC3)[nH]cn2)c1,Cc1nc(=NCc2cccs2)cc(N2CCC(N3CCN(C)CC3)CC2)[nH]1,0.5,0.5,0.5,fine-tune predictive component_485
99.0,c1ccc(CN2CCN(N3CCN(C4CC(c5ccccc5)c5ccccc54)CC3)CC2)cc1,Oc1ccccc1CN1CCN(N2CCN(C3CC(c4ccccc4)c4c(Cl)cccc43)CC2)CC1,0.5,0.5,0.5,fine-tune predictive component_486
80.0,C1CCC(N2CCNCC2)CC1,CC(C)CCOCCN1CCN(C2CCCCC2)CC1,0.5,0.5,0.5,fine-tune predictive component_487
80.0,O=C(C1CCCC2(C1)OCc1ccccc12)N1CCN(C2CCCCC2)CC1,COCC1OC2(CCCC(C(=O)N3CCN(C4CCCCC4)CC3)C2CO)c2ccccc21,0.5,0.5,0.5,fine-tune predictive component_488
80.0,O=S(=O)(c1ccccc1)N1CCN(C2CCCCC2)CC1,N#CCCN(CCC#N)c1ccc(S(=O)(=O)N2CCN(C3CCCCC3)CC2)cc1,0.5,0.5,0.5,fine-tune predictive component_489
3.0,O=C(Cn1c(=O)ccc(=O)n1-c1ccccc1)Nc1cccc(C(=O)NC2CC2)c1,O=C(Cn1c(=O)ccc(=O)n1-c1ccccc1)Nc1cc(Br)cc(C(=O)NC2CC2)c1,0.5,0.5,0.5,fine-tune predictive component_490
94.0,O=C(c1ccc(N2C(=O)Cc3ccccc3C2c2ccccc2)s1)N1CCN(C2CCCCC2)CC1,CCC(C)Oc1cc2c(cc1OC)CC(=O)N(c1ccc(C(=O)N3CCN(C4CCCCC4)CC3)s1)C2c1ccc(Cl)cc1,0.5,0.5,0.5,fine-tune predictive component_491
79.0,N=c1ccc(-c2cn(-c3ccccc3)c(C3CC(N4CCCCC4)C3)n2)c[nH]1,N=c1ccc(-c2cn(-c3ccc(F)cc3)c(C3CC(N4CCC(F)(F)CC4)C3)n2)c[nH]1,0.5,0.5,0.5,fine-tune predictive component_492
95.0,c1csc(CNCC2(N3CCN(C4CCCC4)CC3)CCCC2)c1,Cc1ccc(CNCC2(N3CCN(C4CCCC4)CC3)CCCC2)s1,0.5,0.5,0.5,fine-tune predictive component_493
99.0,c1ccc(-n2c(C(c3ccncc3)N3CCN(C4CCCC4)CC3)cc3ccccc32)cc1,COc1ccc(-n2c(C(c3ccncc3)N3CCN(C4CCCC4)CC3)cc3cc(Cl)ccc32)cc1,0.5,0.5,0.5,fine-tune predictive component_494
94.0,c1ccc2[nH]c([SH+]CCCN3CCN(C4CCCC4)CC3)nc2c1,O=[N+]([O-])c1ccc2nc([S+]([O-])CCCN3CCN(C4CCCC4)CC3)[nH]c2c1,0.5,0.5,0.5,fine-tune predictive component_495
95.0,O=C(C1CCC(=O)N1Cc1ccccc1)N1CCN(C2CC2)CC1,O=C(C1CCC(=O)N1Cc1ccc(F)cc1Cl)N1CCN(C2CC2)CC1,0.5,0.5,0.5,fine-tune predictive component_496
76.0,c1cc2c3c(cc(N4CCN(C5CC5)CC4)nc3c1)CCC2N1CCN(C2CC2)CC1,c1cc2c3c(cc(N4CCN(C5CC5)CC4)nc3c1)CCC2N1CCN(C2CC2)CC1,0.5,0.5,0.5,fine-tune predictive component_497
73.0,O=C1CC(N2CCN(C3CC3)CC2)c2cnn(-c3ccccn3)c2N1,Cc1nn(-c2ccccn2)c2c1C(N1CCN(C3CC3)CC1)CC(=O)N2,0.5,0.5,0.5,fine-tune predictive component_498
95.0,c1ccc(N2C(c3ccco3)=NOC2N2CCN(C3CCCCC3)CC2)cc1,Cc1ccc(N2C(c3ccco3)=NOC2N2CCN(C3CCCCC3)CC2)cc1,0.5,0.5,0.5,fine-tune predictive component_499
95.0,c1ccc(C2CC(N3CCNCC3)c3ccccc32)cc1,Fc1ccc(C2CC(N3CCNCC3)c3cccc(Cl)c32)cc1,0.5,0.5,0.5,fine-tune predictive component_500
99.0,c1ccc(N2CC3CCC(C2)N(CC2CC2)C3)nc1,N#Cc1ccc(N2CC3CCC(C2)N(CC2CC2)C3)nc1,0.5,0.5,0.5,fine-tune predictive component_501
72.0,O=C(c1ccc(N2CCC2)c(OCC2CC2)n1)N1CCNCC1,COCC1CN(C(=O)c2ccc(N3CC(F)(F)C3)c(OCC3CC3)n2)CCN1,0.5,0.5,0.5,fine-tune predictive component_502
27.0,O=C(NC1CCCN(Cc2ccccc2)C1)c1ccc2c(-c3ccccc3)[nH]nc2c1,COc1cccc(F)c1CN1CC(NC(=O)c2ccc3c(-c4ccc(C#N)cc4)[nH]nc3c2)CCC1C(=O)NN(C)C,0.5,0.5,0.5,fine-tune predictive component_503
29.0,O=C(C1CCCN1C1Cc2ccccc2C1)N1CCC(N2CCN(c3ccccc3)CC2)CC1,Cc1cccc(F)c1N1CCN(C2CCN(C(=O)C3CCCN3C3Cc4ccccc4C3)CC2)CC1,0.5,0.5,0.5,fine-tune predictive component_504
29.0,c1ccc2c(c1)C1CN(CC3CCC3)C2c2ccccc21,c1ccc2c(c1)C1CN(CC3CCC3)C2c2ccccc21,0.5,0.5,0.5,fine-tune predictive component_505
72.0,O=C(c1cnc(N2CCN(C3CCC3)CC2)cn1)N1CCC(Oc2cccnc2)CC1,Cc1ccc(OC2CCN(C(=O)c3cnc(N4CCN(C5CCC5)CC4)c(C)n3)CC2)c(F)n1,0.5,0.5,0.5,fine-tune predictive component_506
29.0,c1ccc(C(c2nnn[nH]2)N2CCNCC2)cc1,CCOC(=O)N(C)CCN1CCN(C(c2ccc(C)cc2)c2nnnn2CCOC)CC1,0.5,0.5,0.5,fine-tune predictive component_507
72.0,O=C(C=Cc1ccc2occc2c1)Nc1ccc2c(c1)Cc1ccccc1C1CCC(N3CCNCC3)C21,CN1CCN(C2CCC3c4ccccc4Cc4cc(NC(=O)C=Cc5ccc6occc6c5)ccc4C32)CC1,0.5,0.5,0.5,fine-tune predictive component_508
95.0,O=C1Cc2ccccc2CCN1CCCCCN1CCN(C2CCCCC2)CC1,O=C1Cc2ccccc2CCN1CCCCCN1CCN(C2CCCCC2)CC1,0.5,0.5,0.5,fine-tune predictive component_509
71.0,c1ccc(C(c2ccccc2-c2nnn[nH]2)N2CCN(C3CCCCC3)CC2)cc1,CCC(C)n1nnnc1-c1ccccc1C(c1ccc(OC(F)(F)F)cc1)N1CCN(C2CCCCC2)CC1,0.5,0.5,0.5,fine-tune predictive component_510
71.0,O=C(NCCN1CCN(C(=O)N2CCN(C3CCCCC3)CC2)CC1)C1=CC(C2CC2)CC=C1,CC1C(CCCO)=CC(C(=O)NCCN2CCN(C(=O)N3CCN(C4CCCCC4)CC3)CC2)=CC1C1CC1,0.5,0.5,0.5,fine-tune predictive component_511
32.0,c1ccc(N2CCN(CCCCC3CCCc4ccccc43)CC2)cc1,COc1ccc2c(c1)CCCC2CCCCN1CCN(c2ccccc2OC)CC1,0.5,0.5,0.5,fine-tune predictive component_512
70.0,c1cc(-c2nc(N3CCN(C4CCC4)CC3)c3c(N4CCOCC4)nc(N4CCOCC4)nc3n2)cc(N2CCCC2)c1,CC1CCN(c2cccc(-c3nc(N4CCN(C5CCC5)CC4)c4c(N5CCOCC5C)nc(N5CCOCC5C)nc4n3)c2)C1,0.5,0.5,0.5,fine-tune predictive component_513
95.0,O=C1NC(c2cn(-c3ccccc3)c3ccccc23)Nc2[nH]c(=O)ccc21,CN1C(=O)c2ccc(=O)[nH]c2NC1c1cn(-c2ccc(F)cc2)c2ccc(Cl)cc12,0.5,0.5,0.5,fine-tune predictive component_514
73.0,O=C1OC(N2CCN(C3CCCC3)CC2)c2ccccc21,O=C1OC(N2CCN(C3CCCC3)CC2)c2ccccc21,0.5,0.5,0.5,fine-tune predictive component_515
73.0,O=C(CN1CCCC1=O)NC1CCC(CCN2CC(N3CCNCC3)C2)(c2ccccc2)CC1,CC(=O)N1CCN(C2CN(CCC3(c4ccc(Cl)c(Cl)c4)CCC(NC(=O)CN4CCCC4=O)CC3)C2)CC1,0.5,0.5,0.5,fine-tune predictive component_516
74.0,O=C(c1cccs1)N1CCN(C2c3ccccc3-c3ccccc32)CC1,CC(=O)Nc1ccc(C(=O)N2CCN(C3c4ccccc4-c4ccc(Cl)cc43)CC2)s1,0.5,0.5,0.5,fine-tune predictive component_517
76.0,c1cc(N2CCCC2)cc(N2CCN(C3CC3)CC2)n1,Cc1c(C#N)nc(N2CCN(C3CC3)CC2)c(C)c1N1CCCC1,0.5,0.5,0.5,fine-tune predictive component_518
95.0,O=C1CCCc2[nH]c3c(C=C4CCCC(CN5CCN(C6CCCC6)CC5)C4)cccc3c21,COc1ccc2c3c([nH]c2c1C=C1CCCC(CN2CCN(C4CCCC4)CC2)C1O)C(C)(C(=O)NC(C=S)CCCN=C(N)N)CCC3=O,0.5,0.5,0.5,fine-tune predictive component_519
